timestamp,risk score
12/11/2013 13:30,138.493439655
12/11/2013 13:40,138.493439655
12/11/2013 13:50,138.493439655
12/11/2013 14:00,138.493439655
12/11/2013 14:10,138.493439655
12/11/2013 14:20,138.493439655
12/11/2013 14:30,137.992477241
12/11/2013 14:38,137.992477241
12/11/2013 14:40,137.992477241
12/11/2013 14:41,137.992477241
12/11/2013 14:50,137.992477241
12/11/2013 15:00,137.992477241
12/11/2013 15:10,137.992477241
12/11/2013 15:20,137.992477241
12/11/2013 15:30,138.603839425
12/11/2013 15:40,138.603839425
12/11/2013 15:50,138.603839425
12/11/2013 16:00,138.603839425
12/11/2013 16:10,138.603839425
12/11/2013 16:20,139.167151954
12/11/2013 16:30,139.167151954
12/11/2013 16:40,132.631832759
12/11/2013 16:50,132.631832759
12/11/2013 17:00,132.631832759
12/11/2013 17:10,132.834412644
12/11/2013 17:20,132.834412644
12/11/2013 17:30,132.834412644
12/11/2013 17:40,125.097241379
12/11/2013 17:50,125.097241379
12/11/2013 18:00,125.51042069
12/11/2013 18:10,125.51042069
12/11/2013 18:20,125.51042069
12/11/2013 18:30,125.51042069
12/11/2013 18:40,125.51042069
12/11/2013 18:50,125.51042069
12/11/2013 19:00,125.51042069
12/11/2013 19:10,125.51042069
12/11/2013 19:20,125.51042069
12/11/2013 19:30,125.702413563
12/11/2013 19:40,125.702413563
12/11/2013 19:50,125.702413563
12/11/2013 20:00,126.193186552
12/11/2013 20:10,126.193186552
12/11/2013 20:20,126.193186552
12/11/2013 20:30,126.193186552
12/11/2013 20:40,126.193186552
12/11/2013 20:50,126.193186552
12/11/2013 21:00,126.193186552
12/11/2013 21:10,125.51042069
12/11/2013 21:20,125.51042069
12/11/2013 21:30,125.51042069
12/11/2013 21:40,125.51042069
12/11/2013 21:50,125.51042069
12/11/2013 22:00,125.51042069
12/11/2013 22:10,125.51042069
12/11/2013 22:20,125.51042069
12/11/2013 22:30,124.286177931
12/11/2013 22:40,124.286177931
12/11/2013 22:50,124.286177931
12/11/2013 23:00,124.286177931
12/11/2013 23:10,124.286177931
12/11/2013 23:20,124.286177931
12/11/2013 23:30,124.286177931
