timestamp,risk score
12/12/2013 20:10,173.720637584
12/12/2013 20:20,174.056208054
12/12/2013 20:30,174.056208054
12/12/2013 20:40,174.056208054
12/12/2013 20:50,174.056208054
12/12/2013 21:00,175.272651007
12/12/2013 21:10,181.963087248
12/12/2013 21:20,181.963087248
12/12/2013 21:30,182.843959732
12/12/2013 21:40,182.843959732
12/12/2013 21:50,185.19295302
12/12/2013 22:00,185.19295302
12/12/2013 22:10,185.19295302
12/12/2013 22:20,185.19295302
12/12/2013 22:30,185.19295302
12/12/2013 22:40,185.19295302
12/12/2013 22:50,185.19295302
12/12/2013 23:00,185.19295302
12/12/2013 23:10,184.081375839
12/12/2013 23:20,184.081375839
12/12/2013 23:30,184.081375839
12/12/2013 23:40,184.081375839
12/12/2013 23:50,184.081375839
12/13/2013 00:00,184.081375839
12/13/2013 00:10,184.081375839
12/13/2013 00:20,183.536073826
12/13/2013 00:30,183.536073826
12/13/2013 00:40,183.536073826
12/13/2013 00:50,183.494127517
12/13/2013 01:00,183.494127517
12/13/2013 01:10,183.07466443
12/13/2013 01:20,183.07466443
12/13/2013 01:30,183.07466443
12/13/2013 01:40,183.07466443
12/13/2013 01:50,183.07466443
12/13/2013 02:00,183.07466443
12/13/2013 02:10,183.07466443
12/13/2013 02:20,183.07466443
12/13/2013 02:30,183.07466443
